pack_id,recipient_offset,recipient_length,candidate_rank,donor_offset,donor_length,phrase_score,signature_hits,recipient_class,donor_class
503,527365185,1048580,3,456082944,16384,6397,1131,10,10
503,527365185,1048580,4,56115712,65536,4513,739,10,10
503,527365185,1048580,5,62403072,65536,4012,660,10,10
503,527365185,1048580,6,143680512,4096,3827,881,10,10
505,529462376,1048479,0,42968832,65536,9292,1634,10,10
505,529462376,1048479,1,43017984,16384,8971,1579,10,10
505,529462376,1048479,2,42508288,4096,7432,1694,10,10
505,529462376,1048479,3,456082944,16384,6397,1131,10,10
505,529462376,1048479,4,56115712,65536,4513,739,10,10
505,529462376,1048479,5,62403072,65536,4012,660,10,10
505,529462376,1048479,6,143680512,4096,3827,881,10,10
506,530510855,1048352,0,13641728,16384,7194,1222,9,9
506,530510855,1048352,1,16797952,4096,5067,1151,9,9
506,530510855,1048352,2,1048320,65536,4869,843,9,9
506,530510855,1048352,3,1540096,65536,4779,829,9,9
506,530510855,1048352,4,3080960,65536,3850,616,9,9
506,530510855,1048352,5,4129792,65536,3570,616,9,9
506,530510855,1048352,6,2097920,16384,3515,605,9,9
507,531559207,1048646,0,13641728,16384,7194,1222,9,9
507,531559207,1048646,1,16797952,4096,5067,1151,9,9
507,531559207,1048646,2,1048320,65536,4869,843,9,9
507,531559207,1048646,3,1540096,65536,4779,829,9,9
507,531559207,1048646,4,3080960,65536,3850,616,9,9
507,531559207,1048646,5,4129792,65536,3570,616,9,9
507,531559207,1048646,6,2097920,16384,3515,605,9,9
508,532607853,1048529,0,13641728,16384,7194,1222,9,9
508,532607853,1048529,1,16797952,4096,5067,1151,9,9
508,532607853,1048529,2,1048320,65536,4869,843,9,9
508,532607853,1048529,3,1540096,65536,4779,829,9,9
508,532607853,1048529,4,3080960,65536,3850,616,9,9
508,532607853,1048529,5,4129792,65536,3570,616,9,9
508,532607853,1048529,6,2097920,16384,3515,605,9,9
509,533656382,1047603,0,13641728,16384,7194,1222,9,9
509,533656382,1047603,1,16797952,4096,5067,1151,9,9
509,533656382,1047603,2,1048320,65536,4869,843,9,9
509,533656382,1047603,3,1540096,65536,4779,829,9,9
509,533656382,1047603,4,3080960,65536,3850,616,9,9
509,533656382,1047603,5,4129792,65536,3570,616,9,9
509,533656382,1047603,6,2097920,16384,3515,605,9,9
510,534703985,1048494,0,13641728,16384,7194,1222,9,9
510,534703985,1048494,1,16797952,4096,5067,1151,9,9
510,534703985,1048494,2,1048320,65536,4869,843,9,9
510,534703985,1048494,3,1540096,65536,4779,829,9,9
510,534703985,1048494,4,3080960,65536,3850,616,9,9
510,534703985,1048494,5,4129792,65536,3570,616,9,9
510,534703985,1048494,6,2097920,16384,3515,605,9,9
511,535752479,1045767,0,13641728,16384,7194,1222,9,9
511,535752479,1045767,1,16797952,4096,5067,1151,9,9
511,535752479,1045767,2,1048320,65536,4869,843,9,9
511,535752479,1045767,3,1540096,65536,4779,829,9,9
511,535752479,1045767,4,3080960,65536,3850,616,9,9
511,535752479,1045767,5,4129792,65536,3570,616,9,9
511,535752479,1045767,6,2097920,16384,3515,605,9,9
512,536798246,1049206,0,42968832,65536,9292,1634,10,10
512,536798246,1049206,1,43017984,16384,8971,1579,10,10
512,536798246,1049206,2,42508288,4096,7432,1694,10,10
512,536798246,1049206,3,456082944,16384,6397,1131,10,10
512,536798246,1049206,4,56115712,65536,4513,739,10,10
512,536798246,1049206,5,62403072,65536,4012,660,10,10
512,536798246,1049206,6,143680512,4096,3827,881,10,10
513,537847452,1054600,0,13641728,16384,7194,1222,9,9
513,537847452,1054600,1,16797952,4096,5067,1151,9,9
513,537847452,1054600,2,1048320,65536,4869,843,9,9
513,537847452,1054600,3,1540096,65536,4779,829,9,9
513,537847452,1054600,4,3080960,65536,3850,616,9,9
513,537847452,1054600,5,4129792,65536,3570,616,9,9
513,537847452,1054600,6,2097920,16384,3515,605,9,9
514,538902052,946727,0,13641728,16384,7194,1222,9,9
514,538902052,946727,1,16797952,4096,5067,1151,9,9
514,538902052,946727,2,1048320,65536,4869,843,9,9
514,538902052,946727,3,1540096,65536,4779,829,9,9
514,538902052,946727,4,3080960,65536,3850,616,9,9
514,538902052,946727,5,4129792,65536,3570,616,9,9
514,538902052,946727,6,2097920,16384,3515,605,9,9
515,539848779,1020241,0,13641728,16384,7194,1222,9,9
515,539848779,1020241,1,16797952,4096,5067,1151,9,9
515,539848779,1020241,2,1048320,65536,4869,843,9,9
515,539848779,1020241,3,1540096,65536,4779,829,9,9
515,539848779,1020241,4,3080960,65536,3850,616,9,9
515,539848779,1020241,5,4129792,65536,3570,616,9,9
515,539848779,1020241,6,2097920,16384,3515,605,9,9
516,540869020,1239141,0,13641728,16384,7194,1222,9,9
516,540869020,1239141,1,16797952,4096,5067,1151,9,9
516,540869020,1239141,2,1048320,65536,4869,843,9,9
516,540869020,1239141,3,1540096,65536,4779,829,9,9
516,540869020,1239141,4,3080960,65536,3850,616,9,9
516,540869020,1239141,5,4129792,65536,3570,616,9,9
516,540869020,1239141,6,2097920,16384,3515,605,9,9
517,542108161,900155,0,13641728,16384,7194,1222,9,9
517,542108161,900155,1,16797952,4096,5067,1151,9,9
517,542108161,900155,2,1048320,65536,4869,843,9,9
517,542108161,900155,3,1540096,65536,4779,829,9,9
517,542108161,900155,4,3080960,65536,3850,616,9,9
517,542108161,900155,5,4129792,65536,3570,616,9,9
517,542108161,900155,6,2097920,16384,3515,605,9,9
518,543008316,991756,0,13641728,16384,7194,1222,9,9
518,543008316,991756,1,16797952,4096,5067,1151,9,9
518,543008316,991756,2,1048320,65536,4869,843,9,9
518,543008316,991756,3,1540096,65536,4779,829,9,9
518,543008316,991756,4,3080960,65536,3850,616,9,9
518,543008316,991756,5,4129792,65536,3570,616,9,9
518,543008316,991756,6,2097920,16384,3515,605,9,9
519,544000072,1046560,0,13641728,16384,7194,1222,9,9
519,544000072,1046560,1,16797952,4096,5067,1151,9,9
519,544000072,1046560,2,1048320,65536,4869,843,9,9
519,544000072,1046560,3,1540096,65536,4779,829,9,9
519,544000072,1046560,4,3080960,65536,3850,616,9,9
519,544000072,1046560,5,4129792,65536,3570,616,9,9
519,544000072,1046560,6,2097920,16384,3515,605,9,9
520,545046632,1048587,0,42968832,65536,9292,1634,10,10
520,545046632,1048587,1,43017984,16384,8971,1579,10,10
520,545046632,1048587,2,42508288,4096,7432,1694,10,10
520,545046632,1048587,3,456082944,16384,6397,1131,10,10
520,545046632,1048587,4,56115712,65536,4513,739,10,10
520,545046632,1048587,5,62403072,65536,4012,660,10,10
520,545046632,1048587,6,143680512,4096,3827,881,10,10
521,546095219,1048565,0,528935936,4096,22724,4426,1,1
521,546095219,1048565,1,529445888,16384,18665,3439,1,1
521,546095219,1048565,2,528929792,16384,9316,1762,1,1
522,547143784,1048619,0,528935936,4096,22724,4426,1,1
522,547143784,1048619,1,529445888,16384,18665,3439,1,1
522,547143784,1048619,2,528929792,16384,9316,1762,1,1
523,548192403,1048565,0,528935936,4096,22724,4426,1,1
523,548192403,1048565,1,529445888,16384,18665,3439,1,1
523,548192403,1048565,2,528929792,16384,9316,1762,1,1
523,548192403,1048565,3,547143936,4096,9099,1989,1,1
524,549240968,1048632,0,528935936,4096,22724,4426,1,1
524,549240968,1048632,1,529445888,16384,18665,3439,1,1
524,549240968,1048632,2,528929792,16384,9316,1762,1,1
524,549240968,1048632,3,547143936,4096,9099,1989,1,1
525,550289600,1048564,0,528935936,4096,22724,4426,1,1
525,550289600,1048564,1,529445888,16384,18665,3439,1,1
525,550289600,1048564,2,528929792,16384,9316,1762,1,1
525,550289600,1048564,3,547143936,4096,9099,1989,1,1
525,550289600,1048564,4,549241088,16384,6507,1235,1,1
526,551338164,1048610,0,528935936,4096,22724,4426,1,1
526,551338164,1048610,1,529445888,16384,18665,3439,1,1
526,551338164,1048610,2,528929792,16384,9316,1762,1,1
526,551338164,1048610,3,547143936,4096,9099,1989,1,1
526,551338164,1048610,4,550811648,4096,7740,1722,1,1
526,551338164,1048610,5,550289664,16384,6663,1297,1,1
526,551338164,1048610,6,549241088,16384,6507,1235,1,1
527,552386774,1048606,0,528935936,4096,22724,4426,1,1
527,552386774,1048606,1,529445888,16384,18665,3439,1,1
527,552386774,1048606,2,528929792,16384,9316,1762,1,1
527,552386774,1048606,3,547143936,4096,9099,1989,1,1
527,552386774,1048606,4,550811648,4096,7740,1722,1,1
527,552386774,1048606,5,550289664,16384,6663,1297,1,1
527,552386774,1048606,6,549241088,16384,6507,1235,1,1
528,553435380,1048533,0,528935936,4096,22724,4426,1,1
528,553435380,1048533,1,529445888,16384,18665,3439,1,1
528,553435380,1048533,2,528929792,16384,9316,1762,1,1
528,553435380,1048533,3,547143936,4096,9099,1989,1,1
528,553435380,1048533,4,550811648,4096,7740,1722,1,1
528,553435380,1048533,5,550289664,16384,6663,1297,1,1
528,553435380,1048533,6,549241088,16384,6507,1235,1,1
529,554483913,383400,0,528935936,4096,22724,4426,1,1
529,554483913,383400,1,529445888,16384,18665,3439,1,1
529,554483913,383400,2,528929792,16384,9316,1762,1,1
529,554483913,383400,3,547143936,4096,9099,1989,1,1
529,554483913,383400,4,550811648,4096,7740,1722,1,1
529,554483913,383400,5,550289664,16384,6663,1297,1,1
529,554483913,383400,6,549241088,16384,6507,1235,1,1
