recipient_group,source_group,donor_windows,donor_window_count,donor_bytes,phrase_score,signature_hits,overlap_windows,screen_score,donor_estimate_low,donor_estimate_expected,donor_estimate_high,evidence,recipient_start,recipient_length,recipient_class,source_start,source_class,source_reuse_candidates,estimated_plan_bytes_amortized,donor_estimate_net,scr2_macro_hits,scr2_raw_saving_bytes,scr2_cross_boundary_hits,scr2_top_macros,scr2_raw_reduction_pct,scr2_entropy_estimate,mini11_oracle_high,mini11_expected_net,combined_expected_net,confidence,validation,rank
154,16,16797952:4096,1,4096,44,10,23,47197.067288,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,161506633,1047273,list,16797859,list,106,7.169811320754717,120.14983274372531,3199,29990,1,M1:4922;M37:4380;M12:3146;M7:2068;M6:1608,2.863627726485835,0.0,8.923796010071518,0.0,120.14983274372531,low,exact_warm_prefix_required,2317
201,2,2097920:16384,1,16384,160,28,23,168337.426069,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,210723012,1051312,list,2097908,list,106,7.169811320754717,120.14983274372531,2930,29535,1,M1:5566;M2:2968;M7:2860;M3:2618;M6:2100,2.809346797144901,0.0,8.958212262648141,0.0,120.14983274372531,low,exact_warm_prefix_required,2318
156,2,2097920:16384,1,16384,79,13,23,83473.426069,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,163601184,1044809,list,2097908,list,106,7.169811320754717,120.14983274372531,2823,28803,1,M1:5083;M37:4284;M3:2530;M24:2046;M7:2002,2.756771811881406,0.0,8.90280030659323,0.0,120.14983274372531,low,exact_warm_prefix_required,2319
371,16,16797952:4096,1,4096,67,15,23,71388.851215,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,388958357,1054637,list,16797859,list,106,7.169811320754717,120.14983274372531,2255,24923,1,M1:6900;M2:2646;M9:2057;M6:1938;M12:1408,2.3631827823222586,0.0,8.986544532966853,0.0,120.14983274372531,low,exact_warm_prefix_required,2320
166,16,16797952:4096,1,4096,41,9,23,44003.21556,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,174073824,1037472,list,16797859,list,106,7.169811320754717,120.14983274372531,2609,24896,1,M1:3818;M7:2728;M37:1644;M3:1518;M12:1518,2.3996792202584745,0.0,8.840281850253866,0.0,120.14983274372531,low,exact_warm_prefix_required,2321
266,2,2097920:16384;2097920:4096,2,20480,90,14,23,72977.426069,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,278900538,1050154,list,2097908,list,106,7.169811320754717,120.14983274372531,1058,10895,1,M1:3013;M2:1708;M10:1224;M15:1116;M6:828,1.037466885809129,0.0,8.948344963692032,0.0,120.14983274372531,low,exact_warm_prefix_required,2322
456,115,121671680:4096,1,4096,64,14,23,68281.309946,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,478103262,1048852,list,120628164,list,88,7.204545454545454,120.11509860993458,3572,37291,1,M1:5727;M86:3640;M7:3300;M2:2884;M18:2840,3.5554110589482595,0.0,8.937250643104072,0.0,120.11509860993458,low,exact_warm_prefix_required,2323
329,115,121671680:4096,1,4096,39,9,23,41960.220845,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,345017453,1048200,list,120628164,list,88,7.204545454545454,120.11509860993458,3108,27545,1,M1:5796;M2:2296;M28:1692;M5:1608;M6:1536,2.62783819881702,0.0,8.931694961826539,0.0,120.11509860993458,low,exact_warm_prefix_required,2324
172,115,121671680:4096;121119232:65536,2,69632,46,8,23,27112.220845,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,180343252,1042821,list,120628164,list,88,7.204545454545454,120.11509860993458,2637,25540,1,M1:4278;M7:2662;M37:1902;M11:1740;M3:1738,2.4491259765578177,0.0,8.885860591286885,0.0,120.11509860993458,low,exact_warm_prefix_required,2325
210,115,121671680:4096,1,4096,41,9,23,44008.220845,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,220156614,1044679,list,120628164,list,88,7.204545454545454,120.11509860993458,2362,21375,1,M1:3381;M40:2982;M7:1540;M2:1302;M3:1210,2.0460830551777147,0.0,8.901692578731145,0.0,120.11509860993458,low,exact_warm_prefix_required,2326
508,13,13641728:16384,1,16384,371,61,23,388587.087072,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,532607853,1048529,list,13641602,list,83,7.216867469879518,120.10277659460051,7469,102353,1,M7:21340;M39:20878;M1:18078;M2:10290;M6:9984,9.761580271027315,0.0,8.934498365415969,0.0,120.10277659460051,low,exact_warm_prefix_required,2327
153,13,13641728:16384,1,16384,45,9,23,48091.579076,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,160457190,1049443,list,13641602,list,83,7.216867469879518,120.10277659460051,3278,30013,1,M37:6000;M1:4876;M12:2354;M7:1826;M6:1518,2.8598980602090824,0.0,8.942286544384782,0.0,120.10277659460051,low,exact_warm_prefix_required,2328
35,1,1048320:65536;1540096:65536,2,131072,90,14,23,47901.410899,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,36735523,1050153,list,1048219,list,81,7.222222222222222,120.0974218422578,2008,23264,1,M1:6601;M7:2926;M2:1988;M6:1854;M9:1639,2.2152962473087254,0.0,8.948336442708476,0.0,120.0974218422578,low,exact_warm_prefix_required,2329
251,246,258944000:16384,1,16384,90,14,23,94821.51016,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,263175200,1050600,mixed,257912791,mixed,73,7.2465753424657535,120.07306872201428,2496,25751,1,M1:4554;M3:2508;M2:2170;M7:1958;M10:1902,2.4510755758614127,0.0,0.0,0.0,120.07306872201428,low,exact_warm_prefix_required,2330
418,246,258894848:65536,1,65536,45,7,23,47845.51016,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,438220351,1064821,mixed,257912791,mixed,73,7.2465753424657535,120.07306872201428,2674,21996,1,M28:2636;M1:2438;M3:1870;M2:1400;M65:1220,2.0656993053292525,0.0,0.0,0.0,120.07306872201428,low,exact_warm_prefix_required,2331
312,246,258944000:16384,1,16384,72,14,23,76389.51016,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,327181691,1047663,mixed,257912791,mixed,73,7.2465753424657535,120.07306872201428,1988,21784,1,M1:3381;M3:3168;M7:2794;M6:1734;M9:1452,2.079294582322751,0.0,0.0,0.0,120.07306872201428,low,exact_warm_prefix_required,2332
295,246,258944000:16384,1,16384,75,13,23,79333.51016,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,309360245,1044800,mixed,257912791,mixed,73,7.2465753424657535,120.07306872201428,2401,21311,1,M5:3876;M1:3358;M11:1710;M2:1484;M10:1386,2.0397205206738134,0.0,0.0,0.0,120.07306872201428,low,exact_warm_prefix_required,2333
300,246,257912832:16384,1,16384,71,13,23,75240.443946,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,314600538,1047272,mixed,257912791,mixed,73,7.2465753424657535,120.07306872201428,2226,20709,0,M1:2944;M3:1936;M2:1834;M11:1464;M6:1296,1.9774232482105891,0.0,0.0,0.0,120.07306872201428,low,exact_warm_prefix_required,2334
289,246,257912832:16384,1,16384,37,7,23,39653.51016,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,303058980,1048563,mixed,257912791,mixed,73,7.2465753424657535,120.07306872201428,1917,18287,1,M1:3956;M2:1988;M10:1620;M5:1470;M6:1230,1.7440058441886659,0.0,0.0,0.0,120.07306872201428,low,exact_warm_prefix_required,2335
403,44,46694144:16384,1,16384,198,34,23,208011.879699,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,422496780,1048698,url,46176335,url,65,7.276923076923077,120.04272098755695,8265,89269,0,M1:23828;M7:9416;M9:7865;M24:6754;M6:6312,8.512364856231251,0.0,2.827968048834236,0.0,120.04272098755695,low,exact_warm_prefix_required,2336
111,44,46669568:65536;46694144:16384,2,81920,120,20,23,63584.520732,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,116446163,1044254,url,46176335,url,65,7.276923076923077,120.04272098755695,4155,36669,1,M1:6095;M10:4248;M5:4032;M11:3744;M7:2574,3.5115019908949354,0.0,2.8159841506967176,0.0,120.04272098755695,low,exact_warm_prefix_required,2337
107,44,46669568:65536;46694144:16384,2,81920,128,24,23,67936.520732,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,112256143,1047436,url,46176335,url,65,7.276923076923077,120.04272098755695,3321,32115,1,M1:5106;M7:4180;M10:3774;M11:2550;M3:2222,3.066058451303946,0.0,2.8245648806412684,0.0,120.04272098755695,low,exact_warm_prefix_required,2338
206,44,46669568:65536;46694144:16384,2,81920,106,18,23,56288.913821,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,215970965,1044906,url,46176335,url,65,7.276923076923077,120.04272098755695,3494,31860,0,M1:4117;M5:3498;M3:2596;M10:2592;M11:2562,3.0490780988911923,0.0,2.8177423643748596,0.0,120.04272098755695,low,exact_warm_prefix_required,2339
365,44,46694144:16384,1,16384,39,7,23,41696.520732,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,382679535,1046255,url,46176335,url,65,7.276923076923077,120.04272098755695,2755,26843,1,M1:6072;M11:2526;M7:2002;M6:1686;M9:1661,2.5656269265140907,0.0,2.8213801408346955,0.0,120.04272098755695,low,exact_warm_prefix_required,2340
74,39,40937216:16384,1,16384,24,4,23,25956.913025,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,77649549,1049401,url,40937191,url,65,7.276923076923077,120.04272098755695,2573,24020,1,M1:4669;M5:2832;M10:2010;M7:1804;M2:1596,2.288924824733348,0.0,2.8298637914964044,0.0,120.04272098755695,low,exact_warm_prefix_required,2341
253,39,40937216:16384,1,16384,28,6,23,30308.913025,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,265275642,1043240,url,40937191,url,65,7.276923076923077,120.04272098755695,2062,19637,1,M1:3818;M10:2016;M2:1456;M11:1374;M6:1194,1.8823089605459913,0.0,2.813249750896663,0.0,120.04272098755695,low,exact_warm_prefix_required,2342
505,59,62403072:65536,1,65536,730,130,23,765575.859772,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,529462376,1048479,mixed,61910108,mixed,62,7.290322580645161,120.02932148383486,22083,313890,0,M3:56342;M2:52822;M19:37401;M41:30324;M31:27530,29.937652542397128,0.0,0.0,0.0,120.02932148383486,low,exact_warm_prefix_required,2343
503,59,62403072:65536,1,65536,524,94,23,549609.619324,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,527365185,1048580,mixed,61910108,mixed,62,7.290322580645161,120.02932148383486,17889,218047,0,M3:46926;M2:44436;M31:30720;M41:18676;M9:16478,20.794503042209463,0.0,0.0,0.0,120.02932148383486,low,exact_warm_prefix_required,2344
211,45,48260352:16384;47719680:65536,2,81920,153,25,23,138845.41328,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,221201293,1047999,url,47228198,url,62,7.290322580645161,120.02932148383486,3417,33516,0,M1:5428;M7:3894;M10:3192;M11:2490;M3:2442,3.198094654670472,0.0,2.8260830927590503,0.0,120.02932148383486,low,exact_warm_prefix_required,2345
181,45,48260352:16384,1,16384,24,4,23,25948.613688,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,189758380,1048434,url,47228198,url,62,7.290322580645161,120.02932148383486,3454,31607,0,M1:4600;M5:4482;M10:2202;M11:2094;M3:2024,3.0146866660180804,0.0,2.8272561340933935,0.0,120.02932148383486,low,exact_warm_prefix_required,2346
207,45,48260352:16384,1,16384,17,3,23,18652.246915,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,217015871,1047427,url,47228198,url,62,7.290322580645161,120.02932148383486,3169,29125,0,M1:4301;M10:3552;M5:2598;M7:2508;M11:2352,2.7806233751850966,0.0,2.824540610820558,0.0,120.02932148383486,low,exact_warm_prefix_required,2347
404,59,62403072:65536,1,65536,66,10,23,69735.841892,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,423545478,1042307,mixed,61910108,mixed,62,7.290322580645161,120.02932148383486,2755,29052,1,M1:6578;M12:2552;M7:2420;M6:2064;M9:1991,2.78727860409649,0.0,0.0,0.0,120.02932148383486,low,exact_warm_prefix_required,2348
204,45,48260352:16384;47719680:65536,2,81920,118,22,23,102620.031345,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,213871707,1048295,url,47228198,url,62,7.290322580645161,120.02932148383486,2971,26845,1,M1:4485;M5:2646;M10:2604;M11:2568;M2:1960,2.560824958623288,0.0,2.826881300195753,0.0,120.02932148383486,low,exact_warm_prefix_required,2349
251,59,62403072:65536,1,65536,63,9,23,66523.320898,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,263175200,1050600,mixed,61910108,mixed,62,7.290322580645161,120.02932148383486,2496,25751,1,M1:4554;M3:2508;M2:2170;M7:1958;M10:1902,2.4510755758614127,0.0,0.0,0.0,120.02932148383486,low,exact_warm_prefix_required,2350
103,45,48260352:16384;47719680:65536,2,81920,61,9,23,42587.902066,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,108054113,1055045,url,47228198,url,62,7.290322580645161,120.02932148383486,2598,23695,1,M1:4462;M11:2382;M10:2058;M12:1716;M2:1582,2.2458757683321564,0.0,2.8450836657286622,0.0,120.02932148383486,low,exact_warm_prefix_required,2351
298,59,62403072:65536,1,65536,96,14,23,100964.890928,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,312501489,1050336,mixed,61910108,mixed,62,7.290322580645161,120.02932148383486,1978,19517,1,M3:2596;M1:2484;M2:1862;M9:1485;M7:1386,1.8581672912287115,0.0,0.0,0.0,120.02932148383486,low,exact_warm_prefix_required,2352
291,45,47719680:65536;48260352:16384,2,81920,36,6,23,22747.902066,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,305164045,1049572,url,47228198,url,62,7.290322580645161,120.02932148383486,1989,17587,1,M1:3059;M5:2244;M11:1800;M10:1608;M7:1034,1.6756354018590436,0.0,2.8303249180899046,0.0,120.02932148383486,low,exact_warm_prefix_required,2353
424,63,66113280:4096,1,4096,36,10,23,39060.179799,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,444541495,1045024,mixed,66113270,mixed,59,7.305084745762712,120.01455931871732,3727,41151,1,M7:4532;M1:3611;M3:3498;M14:3014;M13:2805,3.9378042992314053,0.0,0.0,0.0,120.01455931871732,low,exact_warm_prefix_required,2354
394,41,43556352:4096,1,4096,72,16,23,76647.085188,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,413070506,1049673,mixed,43034573,mixed,59,7.305084745762712,120.01455931871732,3657,36353,0,M1:8004;M24:3762;M9:2420;M6:2244;M5:2238,3.463269037119179,0.0,0.0,0.0,120.01455931871732,low,exact_warm_prefix_required,2355
64,41,43556352:4096,1,4096,30,6,23,32359.085188,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,67162195,1048801,mixed,43034573,mixed,59,7.305084745762712,120.01455931871732,2952,31302,1,M1:7429;M2:2576;M7:2442;M6:2334;M12:2200,2.984550930062042,0.0,0.0,0.0,120.01455931871732,low,exact_warm_prefix_required,2356
70,41,43556352:4096,1,4096,42,10,23,45159.085188,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,73462010,1043106,mixed,43034573,mixed,59,7.305084745762712,120.01455931871732,2926,29659,1,M1:6992;M2:3122;M7:2244;M6:2190;M9:1672,2.8433351931634943,0.0,0.0,0.0,120.01455931871732,low,exact_warm_prefix_required,2357
67,63,66113280:65536;66113280:4096,2,69632,145,25,23,104156.18223,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,70308921,1050169,mixed,66113270,mixed,59,7.305084745762712,120.01455931871732,2738,25574,1,M1:3680;M3:2442;M2:2030;M7:1870;M6:1614,2.435227092020427,0.0,0.0,0.0,120.01455931871732,low,exact_warm_prefix_required,2358
214,63,66604800:65536,1,65536,21,3,23,22749.024063,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,224346187,1047114,mixed,66113270,mixed,59,7.305084745762712,120.01455931871732,2313,23416,1,M1:4232;M7:2266;M3:1980;M10:1812;M2:1666,2.2362417081616712,0.0,0.0,0.0,120.01455931871732,low,exact_warm_prefix_required,2359
383,63,66113280:4096,1,4096,15,3,23,16604.18223,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,401542324,1047992,mixed,66113270,mixed,59,7.305084745762712,120.01455931871732,2652,21710,0,M5:4026;M1:2599;M11:1554;M38:1470;M10:1452,2.071580699089306,0.0,0.0,0.0,120.01455931871732,low,exact_warm_prefix_required,2360
385,63,66604800:65536,1,65536,21,3,23,22748.18223,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,403640913,1059406,mixed,66113270,mixed,59,7.305084745762712,120.01455931871732,2185,20929,1,M1:3611;M10:1854;M12:1804;M11:1536;M3:1342,1.9755410107173266,0.0,0.0,0.0,120.01455931871732,low,exact_warm_prefix_required,2361
351,41,43556352:4096,1,4096,31,7,23,33511.085188,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,368053900,1048483,mixed,43034573,mixed,59,7.305084745762712,120.01455931871732,2155,20689,1,M1:3910;M2:1694;M10:1566;M6:1272;M12:1188,1.9732318025184958,0.0,0.0,0.0,120.01455931871732,low,exact_warm_prefix_required,2362
332,41,43556352:4096,1,4096,36,8,23,38759.085188,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,348133198,1044800,mixed,43034573,mixed,59,7.305084745762712,120.01455931871732,2131,19543,1,M1:3864;M2:1666;M10:1266;M11:1188;M6:1128,1.8705015313935682,0.0,0.0,0.0,120.01455931871732,low,exact_warm_prefix_required,2363
256,63,66113280:4096,1,4096,21,5,23,23004.18223,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,268414674,1050105,mixed,66113270,mixed,59,7.305084745762712,120.01455931871732,2002,19250,1,M1:3611;M2:1862;M12:1342;M6:1272;M3:1254,1.8331500183315002,0.0,0.0,0.0,120.01455931871732,low,exact_warm_prefix_required,2364
394,50,53000448:4096,1,4096,72,16,23,76644.184549,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,413070506,1049673,mixed,52478164,mixed,53,7.339622641509434,119.9800214229706,3657,36353,0,M1:8004;M24:3762;M9:2420;M6:2244;M5:2238,3.463269037119179,0.0,0.0,0.0,119.9800214229706,low,exact_warm_prefix_required,2365
66,53,56115712:65536,1,65536,42,6,23,44639.539914,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,69260290,1048631,mixed,55623067,mixed,53,7.339622641509434,119.9800214229706,3221,27983,0,M1:4968;M28:2748;M10:2040;M4:1794;M2:1750,2.6685268697949995,0.0,0.0,0.0,119.9800214229706,low,exact_warm_prefix_required,2366
251,53,56115712:65536,1,65536,63,9,23,66526.258061,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,263175200,1050600,mixed,55623067,mixed,53,7.339622641509434,119.9800214229706,2496,25751,1,M1:4554;M3:2508;M2:2170;M7:1958;M10:1902,2.4510755758614127,0.0,0.0,0.0,119.9800214229706,low,exact_warm_prefix_required,2367
71,50,53000448:4096,1,4096,13,3,23,14557.456553,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,74505116,1045745,mixed,52478164,mixed,53,7.339622641509434,119.9800214229706,2596,24620,1,M1:4784;M2:2394;M6:1674;M11:1608;M3:1540,2.3543024351060726,0.0,0.0,0.0,119.9800214229706,low,exact_warm_prefix_required,2368
288,50,53000448:4096,1,4096,25,5,23,27101.240242,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,302008902,1050078,mixed,52478164,mixed,53,7.339622641509434,119.9800214229706,2497,22654,1,M1:4163;M5:2130;M10:2106;M2:2072;M11:1626,2.1573635482316553,0.0,0.0,0.0,119.9800214229706,low,exact_warm_prefix_required,2369
73,50,53000448:4096,1,4096,5,1,23,6109.240242,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,76600145,1049404,mixed,52478164,mixed,53,7.339622641509434,119.9800214229706,2230,22571,1,M1:5244;M2:1988;M6:1614;M10:1434;M12:1386,2.150839905317685,0.0,0.0,0.0,119.9800214229706,low,exact_warm_prefix_required,2370
141,50,53000448:4096,1,4096,29,7,23,31453.240242,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,147886989,1046933,mixed,52478164,mixed,53,7.339622641509434,119.9800214229706,2291,21554,0,M1:2645;M3:2244;M11:1902;M10:1692;M5:1488,2.0587754899310653,0.0,0.0,0.0,119.9800214229706,low,exact_warm_prefix_required,2371
335,50,53000448:4096,1,4096,39,9,23,41951.670533,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,351277904,1048299,mixed,52478164,mixed,53,7.339622641509434,119.9800214229706,2074,21420,1,M1:4531;M24:1650;M11:1572;M6:1506;M2:1470,2.0433101624631904,0.0,0.0,0.0,119.9800214229706,low,exact_warm_prefix_required,2372
234,50,53000448:4096,1,4096,18,4,23,19805.240242,0.0,127.31964406448003,1273.1964406448003,uncalibrated_source_proxy,245326624,1049103,mixed,52478164,mixed,53,7.339622641509434,119.9800214229706,2133,20411,1,M1:3542;M10:1944;M7:1716;M11:1698;M2:1638,1.945566831855404,0.0,0.0,0.0,119.9800214229706,low,exact_warm_prefix_required,2373
